reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-10-01,2024-10-31,2024-10,2024-11-20,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,急性出血性结膜炎,丙类,disease,1927,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,甲型肝炎,乙类,disease,1041,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,甲乙丙类总计,甲乙丙类,summary,563572,2253,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,甲乙类传染病合计,甲乙类,summary,300134,2253,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,狂犬病,乙类,disease,20,14,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,淋病,乙类,disease,8998,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,流行性出血热,乙类,disease,374,2,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,流行性感冒,丙类,disease,103568,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,流行性和地方性斑疹伤寒,丙类,disease,186,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,流行性脑脊髓膜炎,乙类,disease,6,1,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,流行性腮腺炎,丙类,disease,8424,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,流行性乙型脑炎,乙类,disease,21,2,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,麻风病,丙类,disease,12,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,麻疹,乙类,disease,107,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,梅毒,乙类,disease,53569,2,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,疟疾,乙类,disease,204,2,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,其他感染性腹泻病,丙类,disease,102391,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,伤寒和副伤寒,乙类,disease,456,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,手足口病,丙类,disease,46520,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,炭疽,乙类,disease,60,1,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,未分型肝炎,乙类,disease,438,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,戊型肝炎,乙类,disease,2312,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,细菌性和阿米巴性痢疾,乙类,disease,2680,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,猩红热,乙类,disease,3040,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,血吸虫病,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
2024-10-01,2024-10-31,2024-10,2024-11-20,乙型肝炎,乙类,disease,128731,24,https://www.chinacdc.cn/jksj/jksj01/202411/t20241122_302802.html
