reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-05-01,2026-05-31,2026-05,2026-06-10,发热伴血小板减少综合征,乙类,disease,900,33,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,肺结核,乙类,disease,57225,167,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,风疹,丙类,disease,44,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,肝吸虫病,重点监测,disease,11219,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,钩端螺旋体病,乙类,disease,21,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,黑热病,丙类,disease,32,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,猴痘,乙类,disease,86,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,霍乱,甲类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,基孔肯雅热,乙类,disease,35,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,急性出血性结膜炎,丙类,disease,1846,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,甲型肝炎,乙类,disease,1238,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,甲乙丙类传染病总计,甲乙丙类,summary,1092528,1879,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,甲乙类传染病合计,甲乙类,summary,297311,1876,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,狂犬病,乙类,disease,20,19,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,拉沙热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,淋病,乙类,disease,11243,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,流行性出血热,乙类,disease,364,4,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,流行性感冒,丙类,disease,514726,2,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,流行性和地方性斑疹伤寒,丙类,disease,113,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,流行性脑脊髓膜炎,乙类,disease,14,1,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,流行性腮腺炎,丙类,disease,7748,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,流行性乙型脑炎,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,麻风病,丙类,disease,34,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,麻疹,乙类,disease,78,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,梅毒,乙类,disease,57027,2,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,疟疾,乙类,disease,406,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,其他感染性腹泻病,丙类,disease,155958,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,人感染新亚型流感,乙类,disease,3,1,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,人感染猪链球菌病,重点监测,disease,33,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,伤寒和副伤寒,乙类,disease,376,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,手足口病,丙类,disease,114376,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,水痘,重点监测,disease,54298,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,炭疽,乙类,disease,13,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,未分型肝炎,乙类,disease,561,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,戊型肝炎,乙类,disease,2928,2,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,细菌性和阿米巴性痢疾,乙类,disease,2626,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,新生儿破伤风,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,新型冠状病毒感染,乙类,disease,21861,1,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,猩红热,乙类,disease,2057,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,血吸虫病,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,乙型肝炎,乙类,disease,111588,35,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,寨卡病毒病,重点监测,disease,5,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,中东呼吸综合征（MERS）,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
2026-05-01,2026-05-31,2026-05,2026-06-10,重点监测的其他传染病合计,重点监测,summary,65555,0,https://www.chinacdc.cn/jksj/jksj01/202606/t20260611_1836734.html
