reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-05-01,2024-05-31,2024-05,2024-06-28,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,急性出血性结膜炎,丙类,disease,2920,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,甲型肝炎,乙类,disease,1419,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,甲乙丙类总计,甲乙丙类,summary,1227286,2084,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,甲乙类传染病合计,甲乙类,summary,424252,2080,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,狂犬病,乙类,disease,13,10,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,淋病,乙类,disease,8611,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,流行性出血热,乙类,disease,359,2,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,流行性感冒,丙类,disease,440431,4,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,流行性和地方性斑疹伤寒,丙类,disease,190,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,流行性脑脊髓膜炎,乙类,disease,12,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,流行性腮腺炎,丙类,disease,10197,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,流行性乙型脑炎,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,麻风病,丙类,disease,31,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,麻疹,乙类,disease,162,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,梅毒,乙类,disease,60962,7,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,疟疾,乙类,disease,236,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,其他感染性腹泻病,丙类,disease,122593,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,伤寒和副伤寒,乙类,disease,418,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,手足口病,丙类,disease,226183,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,炭疽,乙类,disease,21,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,未分型肝炎,乙类,disease,604,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,戊型肝炎,乙类,disease,3310,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,细菌性和阿米巴性痢疾,乙类,disease,3408,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,新生儿破伤风,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,猩红热,乙类,disease,10271,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,血吸虫病,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
2024-05-01,2024-05-31,2024-05,2024-06-28,乙型肝炎,乙类,disease,139523,20,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287637.html
