reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-03-01,2025-03-31,2025-03,2025-04-21,伤寒和副伤寒,乙类,disease,270,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,手足口病,丙类,disease,12203,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,炭疽,乙类,disease,13,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,未分型肝炎,乙类,disease,745,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,戊型肝炎,乙类,disease,3748,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,细菌性和阿米巴性痢疾,乙类,disease,2036,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,新生儿破伤风,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,新型冠状病毒感染,乙类,disease,56286,7,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,猩红热,乙类,disease,4689,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,血吸虫病,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
2025-03-01,2025-03-31,2025-03,2025-04-21,乙型肝炎,乙类,disease,128992,41,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html
