reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-05-01,2025-05-31,2025-05,2025-06-05,流行性出血热,乙类,disease,268,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,流行性感冒,丙类,disease,115573,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,流行性和地方性斑疹伤寒,丙类,disease,218,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,流行性脑脊髓膜炎,乙类,disease,14,1,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,流行性腮腺炎,丙类,disease,8962,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,流行性乙型脑炎,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,麻风病,丙类,disease,31,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,麻疹,乙类,disease,200,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,梅毒,乙类,disease,54898,6,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,疟疾,乙类,disease,343,1,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,其他感染性腹泻病,丙类,disease,179418,1,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,伤寒和副伤寒,乙类,disease,459,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,手足口病,丙类,disease,52036,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,炭疽,乙类,disease,23,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,未分型肝炎,乙类,disease,586,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,戊型肝炎,乙类,disease,3089,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,细菌性和阿米巴性痢疾,乙类,disease,2978,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,新生儿破伤风,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,新型冠状病毒感染,乙类,disease,440662,7,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,猩红热,乙类,disease,7844,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,血吸虫病,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
2025-05-01,2025-05-31,2025-05,2025-06-05,乙型肝炎,乙类,disease,108245,32,https://www.chinacdc.cn/jksj/jksj01/202506/t20250606_307411.html
