reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-01-01,2025-01-31,2025-01,2025-02-14,麻疹,乙类,disease,344,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,梅毒,乙类,disease,48495,6,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,疟疾,乙类,disease,295,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,其他感染性腹泻病,丙类,disease,162257,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,伤寒和副伤寒,乙类,disease,234,1,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,手足口病,丙类,disease,16962,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,炭疽,乙类,disease,21,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,未分型肝炎,乙类,disease,749,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,戊型肝炎,乙类,disease,2754,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,细菌性和阿米巴性痢疾,乙类,disease,1659,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,新型冠状病毒感染,乙类,disease,33218,4,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,猩红热,乙类,disease,6353,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,血吸虫病,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
2025-01-01,2025-01-31,2025-01,2025-02-14,乙型肝炎,乙类,disease,145071,46,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html
