reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-03-01,2024-03-31,2024-03,2024-04-22,流行性感冒,丙类,disease,856355,3,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,流行性和地方性斑疹伤寒,丙类,disease,51,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,流行性脑脊髓膜炎,乙类,disease,15,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,流行性腮腺炎,丙类,disease,6966,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,流行性乙型脑炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,麻风病,丙类,disease,53,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,麻疹,乙类,disease,66,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,梅毒,乙类,disease,64161,7,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,疟疾,乙类,disease,150,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,其他感染性腹泻病,丙类,disease,196347,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,伤寒和副伤寒,乙类,disease,249,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,手足口病,丙类,disease,18840,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,炭疽,乙类,disease,30,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,未分型肝炎,乙类,disease,587,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,戊型肝炎,乙类,disease,3676,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,细菌性和阿米巴性痢疾,乙类,disease,2087,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,猩红热,乙类,disease,3610,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,血吸虫病,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
2024-03-01,2024-03-31,2024-03,2024-04-22,乙型肝炎,乙类,disease,152967,24,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287615.html
