reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-12-01,2025-12-31,2025-12,2026-01-09,甲乙丙类传染病总计,甲乙丙类,summary,7236052,2896,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,甲乙类传染病合计,甲乙类,summary,274531,2882,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,狂犬病,乙类,disease,28,30,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,淋病,乙类,disease,10547,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,流行性出血热,乙类,disease,617,6,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,流行性感冒,丙类,disease,6727614,14,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,流行性和地方性斑疹伤寒,丙类,disease,65,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,流行性脑脊髓膜炎,乙类,disease,29,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,流行性腮腺炎,丙类,disease,6471,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,流行性乙型脑炎,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,麻风病,丙类,disease,15,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,麻疹,乙类,disease,90,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,梅毒,乙类,disease,52197,3,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,疟疾,乙类,disease,393,2,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,其他感染性腹泻病,丙类,disease,118529,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,人感染新亚型流感,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,伤寒和副伤寒,乙类,disease,349,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,手足口病,丙类,disease,106825,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,炭疽,乙类,disease,23,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,未分型肝炎,乙类,disease,703,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,戊型肝炎,乙类,disease,2543,1,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,细菌性和阿米巴性痢疾,乙类,disease,1509,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,新型冠状病毒感染,乙类,disease,15129,1,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,猩红热,乙类,disease,3058,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,血吸虫病,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
2025-12-01,2025-12-31,2025-12,2026-01-09,乙型肝炎,乙类,disease,109580,39,https://www.chinacdc.cn/jksj/jksj01/202601/t20260109_314557.html
